1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026
,1262658.82,1439011.986,1303018.624,1811636.948,1664070.979,1187894.27,1522320.014,1338677.353,1245128.633,1328943.548,841148.271,1408472.715,1214069.634,1205936.914,1554454.325,1147482.289,1158522.307,1352871.155,1278397.559,1635979.249,1572611.906,1163752.462,1332557.489,1388808.424,1570989.246,1140210.492,1395328.481,1376359.265,1341991.564,1406101.242,1314334.875,1258046.783,1453668.752,1708191.642,1424539.499,1592673.52,1413764.769,1095201.697,1597497.908,1549643.349,1572122.239,1517806.398,1209643.95,1157101.457,1203843.458,1433430.674,1383650.895,
,1224832.753,1445171.842,1336896.843,1780518.589,1633566.274,1154533.6,1492819.164,1352079.211,1229538.853,1345632.281,834282.172,1436128.404,1210743.401,1234730.585,1588379.383,1128459.433,1155687.789,1370378.582,1313980.121,1618924.045,1590361.708,1197375.423,1307981.139,1397009.653,1573028.707,1116710.825,1376847.392,1367874.167,1334801.861,1390545.857,1304338.954,1242276.121,1441560.438,1697732.608,1454418.654,1592526.439,1439669.161,1081887.127,1582723.263,1549552.441,1569846.801,1497508.273,1167976.711,1128873.22,1192006.512,1408916.098,1370204.145,
,1181862.259,1437249.931,1374841.707,1756965.045,1624908.967,1141269.399,1462219.433,1347275.084,1204617.411,1350137.411,825687.854,1467294.606,1199999.48,1256657.051,1628900.174,1111340.181,1163870.762,1383774.733,1349523.344,1598348.521,1597086.845,1221479.823,1293780.68,1394847.682,1577188.888,1097700.305,1357269.957,1370604.323,1332417.374,1376844.534,1286137.322,1233760.172,1431329.261,1667537.735,1486956.403,1575156.208,1470799.72,1079693.608,1580888.464,1541341.781,1561512.446,1468841.652,1133911.85,1101501.773,1186962.659,1393984.076,1363082.143,
,1158215.456,1441911.676,1407405.173,1753750.275,1593012.098,1126653.126,1443738.031,1353447.985,1180416.917,1346021.677,816863.502,1502113.486,1188720.784,1276622.752,1661841.9,1092692.235,1185381.413,1392850.148,1384451.924,1582798.549,1605726.93,1240755.572,1289053.371,1386493.31,1570210.042,1076071.942,1338827.024,1380129.67,1327372.894,1360765.099,1260001.096,1234917.987,1418267.07,1642442.815,1513366.748,1549768.344,1495009.471,1085126.295,1566231.205,1521635.401,1539509.887,1426677.095,1111534.588,1073427.449,1184489.707,1376279.107,1365153.491,
,1130051.236,1454363.36,1390559.156,1732801.302,1594234.224,1138327.304,1420296.345,1340746.948,1162523.534,1333432.188,805342.028,1539780.45,1172546.407,1282507.876,1675385.499,1076632.192,1209358.339,1399653.499,1407278.96,1568327.622,1628466.432,1254540.883,1290039.759,1371707.87,1557037.579,1054877.899,1327417.821,1400473.325,1321837.132,1356388.622,1240110.377,1231882.617,1410294.449,1605985.347,1537688.845,1521252.249,1502209.566,1092064.691,1541798.581,1496313.09,1508408.726,1380727.184,1092819.712,1050417.088,1183214.797,1364874.136,1369663.118,
,1126479.266,1455383.891,1403799.277,1715075.132,1602136.413,1138208.327,1425629.039,1326505.852,1143312.575,1313962.07,790407.194,1565661.074,1155972.193,1282397.673,1674842.319,1070379.791,1233383.775,1404474.982,1420589.339,1553211.202,1640014.513,1272074.612,1292117.367,1355769.989,1535218.526,1056375.111,1323005.699,1426371.209,1311579.238,1369520.873,1231507.993,1225459.763,1378221.372,1566916.492,1552902.283,1484604.692,1500961.898,1096771.817,1517140.059,1470296.519,1471550.348,1344305.489,1084433.185,1021482.51,1182101.011,1358671.776,1378489.497,
,1115128.588,1454330.06,1400750.901,1713471.762,1612264.755,1160945.195,1421534.827,1308064.545,1125868.101,1277122.504,777906.823,1591545.58,1138147.449,1276162.253,1665903.778,1067271.409,1257705.323,1405890.775,1423093.433,1551872.624,1639951.53,1276787.763,1295083.921,1341369.512,1501734.538,1076074.826,1322025.338,1455794.664,1300563.798,1377786.155,1231258.477,1231472.051,1344715.065,1539852.651,1554834.414,1450224.681,1494910.589,1099587.146,1495447.088,1444992.647,1433983.367,1317971.516,1077777.601,982893.757,1187183.122,1358826.225,1387972.641,
,1126286.903,1455884.301,1375760.635,1708964.044,1614599.956,1184047.294,1426222.106,1293263.402,1115416.449,1232879.338,766893.75,1612332.146,1134623.743,1268067.534,1655185.682,1076837.384,1286408.972,1407695.602,1423208.98,1547896.139,1626140.486,1280153.635,1299190.575,1330389.14,1457187.6,1101344.902,1320660.135,1487227.058,1292957.739,1381211.616,1226594.19,1237995.683,1309826.601,1512444.123,1545323.533,1427463.424,1482804.646,1102032.852,1475342.543,1407857.565,1390950.518,1302267.563,1066837.827,945114.082,1193841.744,1353678.12,1397728.368,
,1133969.429,1458208.867,1377451.57,1689785.698,1587236.933,1206950.248,1435945.545,1241453.552,1107327.669,1196455.477,760831.521,1614562.221,1133905.036,1250613.193,1637863.418,1086816.6,1314698.891,1404607.006,1421638.727,1539298.404,1588101.821,1276441.719,1299848.895,1317688.861,1433027.887,1127448.05,1326408.907,1522830.869,1297350.588,1379886.027,1216171.268,1229502.402,1275642.203,1483001.655,1529415.023,1411249.136,1469953.104,1110155.612,1456960.019,1371276.285,1357955.954,1297522.76,1058760.157,916984.112,1205298.529,1353368.569,1407140.694,
,1121551.23,1428876.756,1387743.794,1709567.036,1582516.162,1229587.543,1413799.317,1204507.89,1097663.645,1170777.568,757510.035,1594128.395,1146763.306,1228001.543,1625012.396,1104695.805,1336685.358,1401331.501,1421511.51,1526855.81,1538578.859,1264240.873,1291345.203,1307509.413,1412033.295,1144663.955,1330697.377,1552700.17,1307202.837,1369245.513,1199326.936,1222314.092,1238283.102,1468575.383,1509649.79,1400649.263,1472146.641,1133568.922,1441245.727,1327935.954,1329465.925,1303970.58,1059210.762,888403.778,1222982.397,1349067.024,1407820.289,
,1122659.182,1414602.657,1372741.458,1724539.158,1566553.195,1225691.378,1402551.762,1174532.058,1092550.652,1150281.155,757972.769,1563026.942,1168994.23,1202452.454,1615648.574,1120299.552,1353292.421,1401357.504,1420258.654,1516606.06,1477237.608,1244395.192,1278454.957,1298675.497,1394656.58,1147918.761,1312756.199,1570961.536,1316528.516,1346484.478,1180611.213,1217904.413,1219027.403,1458201.117,1499452.521,1395782.766,1481156.023,1153089.312,1428696.182,1293507.048,1309964.232,1314494.169,1063092.286,866422.501,1242049.484,1336978.341,1410581.858,
,1096097.021,1394357.409,1361785.113,1696306.185,1533569.073,1235327.602,1382752.409,1126207.121,1086071.02,1143525.815,761809.038,1529325.268,1196315.948,1173039.381,1610823.618,1138032.813,1366990.973,1414046.703,1416751.082,1503774.587,1412375.847,1231506.986,1263585.062,1290494.565,1390456.869,1134182.301,1286641.903,1576005.246,1328816.762,1321558.03,1165264.229,1210126.305,1210680.702,1445746.89,1502780.86,1395587.869,1492611.007,1173553.543,1418784.243,1257236.608,1295452.632,1330452.232,1069774.519,852308.093,1255411.647,1315438.092,1411928.195,
,1069843.764,1362039.723,1347829.839,1694484.974,1511693.756,1216161.411,1356330.282,1107506.902,1066649.128,1147634.291,766313.883,1489958.686,1205870.29,1145904.13,1592142.792,1147326.373,1365773.464,1431513.65,1410865.217,1493283.021,1359722.936,1217406.672,1247844.653,1288689.787,1396541.733,1115106.51,1258246.592,1566659.181,1339748.928,1305955.967,1159397.9,1201045.521,1206708.322,1438762.618,1516902.066,1399462.727,1497455.544,1189346.883,1407840.163,1226741.491,1287705.903,1345968.949,1081995.656,836689.813,1268876.704,1294859.733,1411344.123,
,1059759.037,1346633.648,1331328.039,1667522.051,1501285.19,1197864.037,1352691.448,1092343.428,1042250.424,1146361.076,762812.496,1451322.65,1210492.93,1128089.436,1582464.823,1159775.605,1355310.113,1451863.205,1395999.372,1467843.744,1319570.544,1204052.126,1237978.347,1287997.199,1402391.379,1091327.27,1219327.21,1549738.946,1349673.74,1299525.313,1157521.393,1195395.432,1207726.481,1441511.088,1538979.534,1401299.847,1499288.749,1199758.645,1398847.614,1196746.604,1275623.891,1360761.845,1084979.49,823596.112,1281559.242,1273924.22,1411485.636,
,1041281.141,1334844.205,1291568.056,1626718.222,1496552.412,1195734.029,1344283.741,1083047.075,1020849.151,1140910.953,769049.719,1423964.225,1209398.967,1120080.138,1575896.142,1170051.058,1339116.914,1466950.256,1365039.673,1440411.666,1277970.712,1199257.71,1239577.108,1284698.826,1412576.155,1067898.071,1172950.153,1526845.222,1355945.078,1299371.676,1162623.578,1187613.543,1215275.357,1437124.32,1562030.805,1394659.813,1492134.158,1206096.872,1388514.328,1175645.213,1260048.107,1375975.93,1083952.138,817467.57,1280285.852,1259722.848,1407372.715,
,1062880.618,1321990.677,1265983.69,1632265.66,1477514.989,1184651.52,1320742.641,1067280.416,1000685.155,1135377.078,771649.548,1401552.502,1198116.818,1112553.136,1565600.324,1184476.994,1320352.863,1474558.059,1329944.104,1415113.003,1248865.44,1199066.513,1242814.627,1279140.012,1422273.376,1051345.96,1138439.317,1503981.141,1365700.786,1299394.103,1169306.84,1181281.943,1228140.653,1432052.204,1579197.938,1388543.324,1482505.78,1217312.137,1374390.292,1145250.348,1234220.312,1392066.411,1072966.409,814126.919,1276137.146,1260459.557,1397472.282,
,1072834.578,1306052.559,1218877.216,1628478.371,1501234.907,1209224.226,1309537.11,1043179.62,991333.871,1127991.579,776563.793,1375042.147,1186824.074,1112108.179,1553307.076,1201955.726,1298553.736,1468677.057,1294617.439,1394177.47,1232837.659,1200252.98,1244519.576,1275359.381,1431555.894,1039195.168,1116937.649,1478670.717,1376487.494,1302555.705,1170879.917,1172963.729,1242379.991,1425344.498,1588513.182,1386177.158,1471495.116,1214738.908,1365186.467,1119314.419,1207160.525,1402121.051,1056049.459,817544.528,1276593.735,1264017.256,1388070.127,
,1073717.758,1316079.574,1168356.178,1610584.161,1517880.799,1224921.824,1283862.389,1029716.198,991046.218,1123170.921,786891.854,1349577.725,1189734.98,1113612.452,1535858.149,1216579.353,1281554.13,1451929.982,1263477.935,1368293.025,1216036.94,1204143.399,1244715.387,1274995.57,1429102.61,1032239.019,1099350.002,1451033.034,1390561.519,1301635.245,1168436.008,1157353.252,1261175.373,1408404.186,1593820.012,1384936.531,1467101.328,1208316.787,1363534.026,1098729.982,1190397.511,1404325.748,1032089.008,818130.815,1275695.426,1271501.397,1382239.22,
,1090781.845,1316208.612,1156720.056,1609078.138,1531561.948,1250309.444,1253086.693,990180.72,993841.01,1126264.636,807399.769,1330267.823,1197994.603,1116694.129,1508244.138,1223257.923,1265313.31,1420318.818,1237148.147,1343993.846,1197005.825,1210733.952,1238217.562,1268786.743,1417993.639,1032556.714,1100545.822,1426281.545,1404421.774,1294121.952,1173242.775,1144724.937,1278392.045,1386250.213,1598038.256,1383689.532,1461709.034,1194492.56,1365536.53,1073715.6,1179229.471,1409106.121,1008207.095,811148.02,1271337.839,1281015.516,1377175.727,
,1075541.662,1331428.245,1129056.04,1554207.817,1553799.493,1279727.16,1233289.199,953043.896,991450.559,1134464.801,822458.635,1314041.453,1202428.607,1120716.805,1478042.5,1223828.354,1257538.043,1393040.11,1230965.351,1321274.482,1177625.334,1214983.165,1222428.748,1255344.679,1395277.446,1040341.675,1117030.967,1404974.919,1413551.754,1282735.924,1175893.756,1131162.69,1291604.355,1369927.703,1600955.741,1383339.818,1449201.802,1172596.106,1376546.962,1050364.669,1167419.209,1414453.195,979815.691,799242.338,1269207.467,1282264.748,1370024.629,
,1060272.707,1349000.556,1134851.574,1509631.457,1563077.379,1282126.376,1213103.577,944567.667,986249.727,1138133.478,840265.68,1304191.401,1204360.653,1122785.885,1445246.813,1214562.371,1258226.223,1366785.525,1225942.842,1303617.695,1156945.426,1218226.175,1199453.302,1241034.254,1364793.678,1043036.697,1142666.644,1386534.373,1417340.432,1274766.548,1183373.253,1119583.291,1302082.859,1351465.925,1604054.512,1375021.224,1438729.353,1154493.487,1396651.044,1034159.029,1155297.485,1405138.815,958397.918,782252.783,1259016.316,1263060.21,1363421.989,
,1067623.436,1357068.331,1139945.226,1454084.676,1570278.698,1294004.746,1188136.864,919362.486,969470.278,1142150.467,850002.322,1301205.359,1205758.869,1112788.789,1413376.254,1207994.705,1267771.84,1342527.28,1223415.847,1280202.404,1137810.298,1218282.634,1174988.697,1222996.609,1321571.199,1048322.929,1163724.133,1374840.81,1408444.293,1269165.724,1189310.164,1106598.281,1312035.99,1331156.409,1605101.336,1358190.89,1426850.062,1143639.203,1411659.616,1014215.122,1142489.09,1380661.55,945486.268,767167.438,1243409.905,1245510.608,1347648.786,
1510116.826,1063693.095,1367535.695,1116486.828,1393729.144,1563736.929,1284578.27,1165948.823,928214.371,952705.327,1141752.216,854694.331,1303969.083,1207751.045,1101943.224,1386419.521,1206853.938,1284520.632,1323633.477,1215370.882,1257202.078,1121869.173,1213661.087,1145961.672,1201641.601,1279748.253,1057641.574,1184363.954,1368623.407,1397127.117,1266656.277,1193997.443,1097614.05,1315817.435,1320565.354,1611235.253,1329285.83,1407064.256,1126743.072,1420239.136,993304.02,1126663.109,1354219.694,938820.619,756960.294,1227363.472,1219196.62,1322856.107,
1510116.826,1073801.513,1370028.133,1108006.337,1379144.05,1566143.271,1276325.062,1154906.628,936766.674,935728.04,1132950.728,852046.0,1311470.459,1202250.545,1086024.234,1362578.037,1212039.617,1300041.606,1311314.765,1204998.269,1244740.858,1114169.877,1209676.203,1118770.65,1184874.832,1239683.106,1059285.429,1190059.019,1357980.944,1379282.58,1269310.046,1192982.507,1077700.748,1324651.614,1319461.867,1624767.26,1297617.173,1390620.177,1113431.344,1424158.294,980942.251,1112918.995,1318454.754,935503.967,751983.321,1211369.758,1187849.656,1295212.333,
1480981.406,1088171.622,1374108.444,1101580.903,1346482.487,1549884.59,1255451.414,1135512.837,943114.526,925354.695,1115993.627,842913.709,1320864.119,1197223.867,1066555.672,1336724.744,1215646.963,1303528.999,1298466.622,1187217.022,1239067.549,1107598.657,1204292.204,1095794.127,1179784.818,1200485.971,1059589.03,1185295.449,1346428.108,1358257.693,1272418.76,1191135.963,1057809.29,1334019.957,1319021.015,1637171.036,1268166.242,1379269.665,1098111.875,1418518.681,966276.404,1104896.907,1275631.3,936268.416,753392.878,1198219.714,1165282.805,1271433.452,
1465066.123,1109415.206,1374419.797,1079150.033,1338490.502,1534010.309,1239714.716,1131671.726,950864.185,920713.272,1104289.179,836666.804,1321845.634,1199130.338,1049907.842,1314364.616,1219204.736,1299000.654,1288789.16,1166929.223,1234690.174,1103769.614,1194351.55,1086182.748,1184622.438,1167958.457,1066398.432,1170171.985,1334065.667,1340978.703,1278135.763,1183182.997,1023956.806,1342991.095,1321442.637,1635276.577,1243738.67,1369060.162,1078920.029,1403853.868,952223.474,1102358.682,1241729.634,938638.927,754868.229,1188332.134,1158290.288,1246624.709,
1440359.007,1122960.362,1375027.754,1075384.232,1336240.196,1529666.572,1220490.419,1128405.87,965907.05,920939.958,1090872.869,832307.985,1310086.666,1193022.58,1048148.784,1293960.425,1210722.969,1287690.364,1279942.141,1140316.305,1228034.397,1096277.576,1180965.39,1078103.826,1188889.51,1138199.169,1070215.43,1151248.286,1323639.171,1322361.967,1279593.634,1179141.311,984799.14,1347564.949,1335332.82,1629621.838,1217933.856,1346715.915,1061521.618,1385187.601,945161.217,1102953.101,1213004.272,938003.132,756990.901,1169297.852,1152195.765,1224034.608,
1406827.67,1135561.631,1359176.853,1078291.331,1333487.652,1519173.163,1197872.969,1110988.376,975901.504,919832.648,1071277.004,830689.751,1290854.649,1177221.793,1046616.417,1277380.048,1193249.382,1266207.974,1268675.0,1117234.483,1214819.342,1088977.434,1161196.507,1073658.788,1187608.493,1118543.185,1065112.084,1135906.843,1309400.063,1299381.859,1273937.299,1180023.986,946671.371,1355011.217,1357517.908,1610930.94,1191388.862,1321091.327,1046792.476,1363900.045,936092.221,1095660.977,1189589.897,936055.106,759145.78,1145189.335,1147283.439,1207109.136,
1399089.147,1156333.271,1351258.776,1085164.679,1325244.547,1520093.044,1189835.139,1100071.445,996925.02,923704.352,1052824.511,830016.776,1267374.789,1164028.957,1044237.106,1266574.706,1170287.465,1242184.177,1256996.71,1101472.627,1197139.992,1076303.226,1133316.497,1067904.56,1177804.161,1107703.45,1064751.738,1128174.234,1298821.866,1278908.398,1257978.929,1181453.13,917015.618,1355357.827,1371732.982,1580328.373,1165111.71,1285520.914,1029099.159,1338241.915,923594.013,1082352.47,1169509.722,930927.781,757384.478,1116139.419,1140803.738,1180013.983,
1387278.439,1146487.02,1322309.687,1083382.002,1316278.539,1521455.952,1177900.65,1086242.111,1017482.415,933109.915,1037265.506,831054.824,1237805.807,1151765.985,1050098.019,1255990.605,1153006.837,1226554.151,1235785.129,1089990.636,1172689.392,1062252.567,1105176.236,1057119.613,1154618.517,1107464.335,1059925.034,1123612.653,1285902.1,1260195.279,1240625.426,1188824.611,891192.17,1350460.976,1377115.506,1540920.813,1136348.192,1252206.091,1013193.484,1310657.756,913527.871,1058812.679,1151192.68,922436.029,751165.846,1083889.826,1128079.329,1154740.349,
1360994.744,1143779.342,1295943.279,1091630.859,1313164.542,1474998.712,1165675.022,1067368.415,1019637.437,937504.342,1016228.955,832606.532,1218697.702,1135315.833,1059236.614,1241752.469,1138360.351,1213560.132,1212180.302,1085881.892,1145528.823,1048046.776,1069838.545,1036359.408,1121665.703,1110857.702,1051274.131,1119927.358,1268059.767,1238449.034,1218829.274,1199491.068,878121.582,1341238.667,1376632.387,1510759.051,1099587.608,1213075.129,999524.625,1286514.351,905579.553,1032612.439,1133055.683,914786.806,747612.565,1057676.831,1121493.755,1130170.237,
1346019.729,1129189.46,1254455.566,1103519.974,1302821.873,1452008.518,1157491.621,1057919.627,1031459.766,936200.738,996112.5,834675.919,1210708.68,1123155.642,1058518.261,1229689.26,1130844.944,1196475.86,1190900.871,1083067.243,1122390.151,1041037.282,1031460.434,1013217.913,1086412.018,1106950.831,1036681.021,1111365.412,1244834.199,1217281.611,1195554.485,1209928.584,874527.359,1332984.993,1359466.325,1481335.451,1068299.689,1179749.375,975566.561,1259691.913,895713.8,1003470.147,1124077.02,910950.41,741488.915,1039454.438,1105859.48,1106874.988,
1312676.642,1113402.105,1217945.824,1100859.899,1290241.528,1404041.629,1144804.447,1048802.746,1008433.075,935070.962,983760.98,833173.804,1205446.892,1115189.147,1059860.382,1224508.348,1128681.301,1175695.808,1164872.597,1075652.857,1108427.818,1031563.883,999811.33,989401.055,1048327.551,1090362.69,1018590.384,1096711.52,1220732.854,1188247.518,1170109.253,1206885.701,872545.775,1324746.084,1329894.179,1458968.022,1046861.898,1156753.925,953541.583,1238375.66,889240.39,981393.157,1120862.964,904861.737,733931.445,1023824.954,1095407.83,1082119.742,
1277208.912,1102586.597,1167412.951,1101834.161,1297073.319,1345096.041,1130326.931,1024331.369,993163.586,923589.972,978659.864,835586.506,1197624.436,1097938.503,1060641.401,1212764.784,1133771.326,1157556.455,1137550.024,1058574.982,1095849.201,1025725.811,971701.97,964385.166,1017056.499,1064044.585,999655.487,1076180.351,1189444.645,1152204.092,1146955.667,1190288.73,865974.906,1318565.728,1285069.196,1440186.905,1028312.685,1132852.789,934676.992,1228408.483,885671.125,963736.008,1119341.934,906034.939,726580.585,1010436.642,1083872.401,1068672.122,
1235689.278,1090482.638,1118913.672,1095222.416,1296436.717,1303560.664,1102578.392,1007205.332,977406.694,900177.439,979399.654,838046.894,1187017.984,1071672.964,1044722.878,1206601.04,1135916.94,1136965.876,1111317.374,1043242.233,1084715.354,1015790.144,941877.848,946906.006,995683.315,1031946.064,985262.232,1054831.421,1163088.935,1115511.91,1112685.312,1166412.866,862296.965,1312682.244,1238271.596,1422379.232,1014885.459,1105845.449,917247.234,1214871.977,885311.159,954049.841,1114285.591,906768.883,720194.048,998058.555,1077761.428,1055422.505,
1199320.24,1089743.633,1067329.081,1088769.336,1311140.036,1264298.879,1083255.706,968829.796,954136.3,875769.758,985112.458,835281.818,1168977.771,1046801.075,1022561.257,1200183.705,1137791.422,1113688.064,1083220.389,1024820.92,1076261.134,1008830.276,920011.306,927631.794,979710.825,1000022.124,970514.97,1022458.988,1144937.458,1075274.473,1077598.394,1135948.742,855275.199,1300501.282,1196234.964,1403697.919,1011886.241,1081012.96,892243.343,1194283.697,884934.498,947117.278,1099713.196,904043.157,714158.265,977815.602,1057936.182,1045329.426,
1152293.601,1084610.602,1015253.552,1071887.612,1325641.787,1227986.478,1048059.748,933733.668,949202.019,854546.687,988907.807,831479.081,1151213.925,1017047.278,1001035.618,1189851.21,1132227.121,1095705.037,1049298.485,1010001.797,1062760.75,1000518.732,902776.664,912164.771,967345.401,979518.008,964182.981,993615.737,1131526.48,1034012.924,1047634.191,1106113.869,847983.241,1285112.343,1162020.897,1382356.197,1009513.45,1061610.327,875081.421,1174913.694,883289.367,936966.578,1075831.814,896165.69,708905.445,961398.563,1043640.32,1042220.176,
1105445.167,1075237.262,988323.434,1060061.544,1304821.352,1187925.792,1012374.573,900689.013,942613.182,828343.572,984360.702,828949.77,1137515.354,982665.535,973797.866,1167553.233,1125761.93,1081252.222,1023654.728,998916.401,1050585.174,989087.827,888189.459,902486.961,960666.349,970810.026,956370.379,967871.94,1118491.463,999709.222,1020991.858,1085346.498,829703.244,1258750.804,1126893.964,1353447.37,1000373.742,1037514.484,856459.135,1145997.915,876903.129,922231.836,1042278.256,890706.582,703688.082,944795.964,1028452.329,1040098.993,
1069845.968,1072378.102,949311.547,1038389.766,1301863.577,1164407.472,991908.438,863339.212,928349.215,809365.388,973132.898,819067.821,1128221.831,955672.171,938711.769,1144450.746,1111043.864,1068669.666,1004111.116,992108.651,1036311.424,974424.176,878590.739,894233.728,957110.892,970196.47,938031.551,942467.315,1111256.527,974389.166,999615.675,1071122.589,814574.073,1224908.819,1104274.919,1320234.633,990720.234,1023516.637,833643.803,1110194.947,869400.153,905124.539,1004614.071,876338.291,698211.321,927479.076,1009068.962,1032471.209,
1028443.946,1055572.896,934011.294,1016585.187,1267310.796,1136366.254,964321.999,834373.854,919577.368,799933.668,960054.343,809240.168,1117057.85,933037.087,914722.909,1118895.306,1095438.525,1058987.289,986930.545,981624.785,1017315.406,964373.583,869831.907,884846.893,953242.313,968585.389,915641.838,912197.107,1095961.907,949897.486,982825.481,1054709.825,795559.21,1185587.731,1085796.152,1291840.777,980936.009,1014270.214,807283.256,1072876.428,860375.902,885845.007,969866.369,862590.214,697303.945,914850.05,983361.888,1020261.381,
1022462.695,1039226.532,918936.992,996607.677,1230692.857,1118236.996,957831.817,805521.42,888421.892,788604.68,944208.308,800552.492,1110233.309,909156.718,890829.984,1093973.829,1077338.058,1050565.574,968879.243,970199.976,995367.981,943437.707,863392.045,883428.655,943644.361,960643.08,894445.399,892421.945,1073836.335,931234.445,967108.568,1036569.358,774038.883,1143351.522,1060868.053,1264636.859,970790.399,1002479.247,785833.006,1040199.522,852763.384,864199.481,937124.055,847212.142,694428.802,910398.547,960048.858,1007386.982,
1004573.88,1026845.79,898295.252,975849.433,1212114.472,1099674.656,947913.809,793360.939,862966.109,776465.6,932201.312,795134.058,1097257.564,884400.992,860776.406,1066492.715,1066250.092,1039559.088,956792.907,956229.496,978994.463,915236.261,860265.679,881563.199,936511.855,948752.748,872645.506,879375.828,1049684.036,917557.038,955737.961,1018363.384,750218.44,1097231.19,1034294.405,1242069.059,963818.851,992945.421,769250.232,1009856.708,845814.606,850718.004,907393.989,830734.25,689371.659,901349.734,935571.912,989982.599,
972718.546,1012023.395,880211.28,969811.342,1186581.466,1082931.32,938792.662,772741.557,832815.848,763620.721,924887.837,783751.233,1074181.296,861916.079,834085.905,1036422.609,1056303.75,1029017.176,934700.607,938808.109,953060.37,889116.517,853811.948,872440.52,922081.507,933933.196,855741.357,864817.617,1027893.73,906707.415,948606.178,1000489.534,734342.49,1054932.968,1012807.274,1221793.83,964293.852,987359.178,756132.619,988607.798,840532.918,841862.319,879379.192,814153.529,680642.16,888899.476,910305.131,962985.8,
959754.035,991212.409,867987.585,957193.908,1173339.574,1065711.563,932700.909,766885.821,799313.132,748641.881,916053.657,776992.182,1048354.552,839389.096,818123.719,1008712.046,1045063.804,1013139.645,900525.935,921674.563,928039.443,861048.753,841645.937,860638.438,907573.028,911564.141,844465.572,850816.754,1000325.045,893901.701,940834.556,989427.134,722223.084,1017235.307,987743.071,1206668.692,963543.593,974128.654,750678.227,960285.44,826177.973,835517.379,851643.621,800035.118,672211.686,872425.405,889254.268,931315.639,
917490.913,975837.371,850275.984,959207.673,1160906.745,1045310.252,905727.648,762107.162,784944.396,724843.537,901391.534,771724.834,1026452.921,820675.068,797269.889,976432.061,1028315.634,995600.965,866541.367,896677.379,909439.544,827027.184,826031.196,845352.754,891382.071,893301.744,829715.031,838674.256,975684.949,882829.855,938620.008,981257.776,708044.637,982650.864,961459.225,1193786.215,962061.478,956410.02,750623.607,933941.388,809222.822,827421.135,817394.422,789297.846,656745.538,853738.004,868487.346,906088.422,
870986.274,942203.726,827662.436,960485.181,1132673.478,1026976.139,886165.745,744001.082,764361.124,701460.55,886790.856,756767.903,1002295.5,804119.342,774794.96,944539.488,1013811.426,977032.933,840423.485,869208.422,885587.566,796561.386,811830.471,827692.415,877460.641,880174.957,815213.702,825020.109,943896.918,872139.618,935929.968,971263.619,698639.207,956952.554,942403.682,1183814.508,958984.644,940270.324,753603.505,907391.677,785882.25,816874.074,784275.748,784296.705,635804.204,829680.487,848302.419,882347.554,
863185.516,912263.436,812987.768,958134.399,1111531.366,999745.339,865057.297,731481.635,745800.328,683312.791,869831.502,734554.488,976366.697,793958.142,759045.591,916914.183,998000.434,949714.393,809601.239,839499.285,861250.807,768268.835,797604.941,806902.126,856148.041,868945.603,796344.49,803475.645,909117.576,862505.273,927749.562,959075.703,691250.958,931644.291,929639.896,1170314.266,951904.326,923503.458,753539.768,883714.986,760671.48,803741.104,754064.379,780525.858,616065.753,803674.766,833396.851,861244.311,
840274.335,880038.28,787738.817,958334.018,1099261.618,974895.684,837310.763,718661.137,732442.829,670555.141,848026.389,719472.434,951856.527,784677.598,744042.508,896758.091,981736.936,920587.106,786801.647,811811.451,839120.321,742581.178,781681.203,781355.158,839202.995,857557.287,776850.176,776956.122,867254.58,851186.129,917900.672,945447.168,681390.78,910939.62,911081.787,1162980.225,944370.052,910605.716,753058.411,855957.747,737242.764,787377.686,725674.882,772931.825,596767.902,785229.748,815735.565,850097.172,
822886.473,845262.201,759838.127,929109.506,1075464.531,926076.047,832321.839,700404.531,709854.378,656458.515,823603.491,696496.795,922920.738,774824.526,718931.411,871295.881,967755.68,890811.955,775289.425,781180.406,817164.588,724389.511,764733.771,756552.074,817142.005,850471.014,760056.597,748792.781,830630.277,838650.109,898130.764,929044.016,671880.728,893618.242,898062.202,1155181.164,938625.984,899001.636,744704.26,832235.257,723099.051,769219.705,703205.071,765004.088,576089.343,769142.392,803683.553,841797.479,
817847.373,825232.555,746613.377,912046.657,1052889.989,886860.255,822592.196,678672.518,686678.105,644087.422,802961.425,670342.434,889633.497,765172.432,698671.094,853892.019,955169.463,859495.969,768957.7,754743.974,803236.81,713246.139,748494.856,730520.097,794687.865,843250.71,748734.955,723223.713,798189.112,828748.238,884874.605,914945.924,660913.104,881101.316,891782.29,1146135.413,925374.77,886284.537,733104.215,808740.419,712590.84,756988.527,680959.187,756308.211,560213.414,751035.521,792188.203,831402.94,
